244	894 1830 596 26 259 4452 2 3 3759 1830 4149 894 1863 82 80 469 968 66 82 754 1506 212 4718 4850 786 80 4404 247 438 80 930 1047 1831 1830 469 10456 968 66 6251 1163 66 189 2699 6159 261 1163 2920 70 66 446 3237 486 156 5585 3909 66 3237 1710 3237 1989 418 108 3237 1186 108 1521 923 370 540 232 1075 80 6797 365 214 6122 13813 943 66 87 992 1910 22066 66 998 5656 4083 21166 754 382 8167 1272 418 9464 212 654 138 82 97 1416 9 1211 1443 1830 66 2632 79 174 108 321 594 80 2 3 3680 322 824 768 2 3 210 612 61 51 170 399 23268 768 2 3 210 612 61 672 16 65 875 294 264 263 65 789 962 903 16 542 720 2 3 679 700 791 2 3 223 792 655 355 675 601 160 820 866 715 4 399 1181 101 22 2 3 1882 103 105 715 4 399 1181 715 135 27 91 379 377 994 2127 627 1234 1049 1975 2965 1328 4422 812 1086 691 1785 828 467 523 1229 2487 1116 1707 2205 1248 2039 1373 913 2167 1511 279 736 1334 2139 2119 1770 2489 1208 3680 2817 3960 3477 3851 53 161 669 105 3 4 148 145 2158 148 2181 159 261 488 1156 159 717 208 1382 849 224 426 3 4 65 175 1612 915 103 755 65 737 399 816 1088 401 266 69 261 801 2169 601 1782 2 1 69 488 991 1288 900 22 106 1320 1127 1638 1127 1273 1533 1934 669 105 57 40 10054 6
245	289 147 115 64 3279 115 2 71 2859 1927 4322 8725 14672 3121 115 64 3279 15446 6746 717 227 953 839 1290 966 1754 785 9898 374 1093 3983 103 1072 1728 4665 50 15 14801 14445 759 2355 2334 759 1432 2778 2334 759 2301 1660 14825 2943 114 759 12880 2372 522 202 1953 4322 8725 14672 3121 17 755 2424 4322 271 898 912 94 4363 988 1093 15 14801 14445 759 147 4322 8725 9039 6292 3121 103 1072 705 859 771 2760 21323 6643 2760 428 4322 287 53 1259 1381 329 477 287 53 4322 2198 74 257 13319 3121 9039 6292 251 16118 121 614 249 41 705 859 18880 859 850 4252 1729 299 304 8725 9039 6292 3121 10294 147 495 4322 9039 6292 3121 5198 8725 9039 6292 3121 2355 10613 487 115 64 3279 590 114 115 64 563 558 41 2355 2334 759 487 147 115 64 3279 103 1072 705 859 771 2760 10259 2460 19 83 6643 2760 111 473 428 115 64 563 4621 558 2722 214 34 1923 126 475 1012 804 1139 705 859 299 47 115 953 4469 2539 338 2418 1332 115 563 6437 725 5032 2334 759 4416 6134 115 64 3279 147 487 115 2721 338 7040 6461 1332 2539 2418 705 850 147 115 64 355 150 115 64 507 15446 2721 64 6746 717 227 1739 338 2539 10689 2355 10613 12948 147 338 179 2539 1503 9 202 22 174 1044 355 5822 64 179 355 3340 12688 179 2539 338 179 1914 759 147 2833 877 264 123 2833 877 264 123 3261 859 605 338 338 157 718 1503 717 202 227 696 58 3720 125 6527 2721 64 325 111 1217 2833 64 12911 338 157 718 227 111 1217 111 338 718 227 338 338 157 718 227 306 777 850 147 289 115 1518 2862 1473 489 289 325 781 2913 135 4140 1262 873 190 1366 61 21545 686 187 509 725 325 1473 489 257 759 12948 147 325 1473 489 2180 289 115 1473 489 115 9160 64 16220 64 1473 489 130 1605 1744 3578 6257 1473 489 850 23905 785 1030 1033 4727 7019 1744 1473 489 1432 2778 10613 839 1290 966 1754 590 114 8 180 1290 966 3582 704 1432 2778 2334 759 953 839 1290 966 1754 2321 486 147 1290 966 745 5312 5630 5474 53 2321 290 2198 1432 2778 103 1072 1728 10565 50 103 1072 325 9 859 771 2760 10793 2460 19 441 1290 966 1754 180 958 34 130 1290 966 447 2622 231 725 938 1754 447 387 722 151 966 2620 1754 447 1290 966 1754 10794 966 2620 2456 1660 549 770 225 225 770 1288 34 121 958 303 1290 966 1754 257 3582 2261 2620 2456 1660 1467 1754 219 1432 491 257 459 905 10419 953 839 1290 966 1754 759 147 1290 966 745 2321 290 6977 1242 221 3575 5312 1754 447 53 2321 8498 17 155 5630 1754 447 53 2321 2069 101 69 61 5474 1754 447 2016 10936 1156 7012 328 53 2321 503 53 148 409 966 2620 3028 53 5622 1432 2778 147 187 1332 2610 1832 1332 759 117 147 1290 966 447 966 2620 7495 1432 491 1754 447 7495 1290 966 566 9399 3793 966 2620 489 1432 2792 1503 614 5622 147 759 147 231 1290 966 101 1503 1432 1159 111 2214 1033 1159 655 480 655 371 306 147 130 902 181 161 14479 3391 198 240 355 3391 198 1290 966 447 1503 614 705 147 1290 966 74 257 5 147 863 13907 11374 16044 9898 103 1072 1728 50 988 4646 15 2301 1660 14825 2943 147 863 13907 11374 16044 20420 9898 103 1072 24874 3473 859 771 2760 21337 2460 19 12 103 3412 7084 13 115 2284 147 9898 21164 291 713 5 8530 232 2301 108 14637 664 1771 4380 5346 1668 108 534 1261 108 1521 12 5 232 10050 4995 155 4995 15249 380 735 735 14679 775 1668 1134 1739 105 22946 735 391 117 12 819 759 147 403 1428 1668 4217 58 387 470 849 147 2450 2301 290 735 10286 735 2023 1503 2354 2301 1531 127 355 3091 11326 2301 2301 5953 5217 14372 1503 1381 10205 14954 2301 770 2301 3429 24 759 147 3594 7328 355 9030 355 4834 23059 6369 18014 219 7010 2301 3429 1660 3594 7328 355 7700 8447 1473 14933 15658 1503 2301 4239 273 17774 3429 759 735 822 1242 773 645 2198 2301 822 35 1577 735 495 12255 339 221 487 14372 12206 2301 1029 1013 23225 3546 2295 1166 841 339 24765 5346 18113 257 202 770 24 759 147 18281 25103 4470 15023 528 23698 2301 115 2721 877 64 147 2463 1623 58 860 115 508 11340 8530 232 7441 2301 10050 4736 257 202 16133 24 759 3721 24142 1159 604 24403 2301 1028 4908 16133 1332 759 2198 735 2023 3874 716 9030 2301 5921 975 16110 15117 22650 15023 2301 705 57 1107 1242 495 744 6
246	3403 2 71 3403 2922 23523 6084 1735 22819 2351 55 5013 3589 640 2129 22340 13495 24910 27 18912 135 5451 1224 559 3257 7944 559 195 7196 2788 89 603 1224 5150 27 5636 604 60 11977 3460 229 1498 1495 437 4137 7196 2798 9131 3403 10041 1224 6084 11977 1157 3460 55 437 206 148 440 1051 461 4346 1197 7575 1995 758 23937 24825 1067 640 6166 23921 1197 3460 251 1224 3460 3403 10981 3043 1890 3200 11977 12184 1450 1802 14166 11977 1735 479 533 200 1021 868 868 3443 9611 449 117 6607 109 11684 17449 4742 1074 10354 62 5199 5703 17 3293 11684 162 7196 2836 11684 1224 55 2160 1212 7521 938 3518 55 2160 404 1224 559 10 136 4877 18849 21519 3460 1212 10 3518 18849 494 1212 7196 4427 61 21569 1089 5006 89 7196 21569 21998 1224 1436 864 762 2419 3950 7051 2832 938 3518 2001 162 25 3187 3200 120 258 3200 26 17821 32 3919 584 440 848 2870 11078 1224 5827 10 3518 55 437 206 2836 2836 2262 6357 2836 308 2071 2357 560 3970 2788 2788 267 1031 141 25 2453 8512 60 55 229 1157 440 1157 3460 1157 1367 1157 3636 2788 1436 11767 3518 10 16 898 162 4137 2001 109 292 258 3831 162 2788 1224 229 12330 10 7494 60 2795 1157 758 9854 6357 5737 60 11251 3768 2795 1157 200 2795 1157 3460 23637 1197 1157 6172 25 11977 1735 109 10 4608 229 24659 4331 1498 1495 293 437 3985 19159 1224 1580 229 4331 1684 345 1495 404 1224 1033 5832 256 5196 1033 2613 1473 73 115 20119 5090 23826 25 1829 1021 559 604 4331 9003 67 597 160 2351 160 89 10 7723 559 17 3200 524 8458 2774 9003 2391 89 1495 13955 437 1495 89 2228 162 7196 16642 9003 429 1267 354 392 9003 1115 2788 298 1224 4331 160 2788 6411 7196 1157 89 1157 9642 25 1157 229 9125 1735 9003 13702 16 11262 2030 2523 1316 271 207 640 1212 9003 23769 16 1296 1735 109 141 25 356 1316 1061 3460 15510 1197 251 2788 160 559 1735 2126 190 2788 658 758 1735 1157 11950 620 18123 1631 927 1321 8330 2351 620 1556 32 17161 89 53 382 863 1556 805 380 6607 9407 492 4368 1224 13399 10 14395 5451 10 21987 5451 16142 4275 195 17469 1298 1735 1177 7452 5451 1177 121 2326 110 16018 392 1735 1298 4331 493 8119 1298 4331 8119 4742 9187 16018 1735 11194 8756 89 24711 845 115 13771 2391 2646 2553 6898 6132 24711 12921 10396 13166 2030 8763 1945 5836 371 205 26 513 121 11977 251 8119 10927 6172 8119 4742 745 199 3518 559 18472 1684 937 868 453 11194 3518 121 3460 1224 1224 479 11950 772 1235 27 479 27 1031 889 597 3684 7575 1031 856 64 518 472 479 3636 959 518 1031 174 195 195 13723 986 1031 9081 8090 7196 5187 116 349 11950 1 3565 5544 13297 472 89 10437 21987 10 60 1157 2391 24525 1986 89 479 19364 89 1735 1157 1031 651 5199 1224 3403 144 7985 1119 9839 3999 1570 8794 1619 1141 1500 24844 17 1995 110 6425 5534 10 447 5451 3792 834 27 89 329 1735 6607 1480 1350 1224 3403 7944 7944 10 5745 559 14022 1735 758 110 12437 9444 29 18447 2391 3050 25 1039 2005 160 1735 4298 5745 15053 2391 603 22156 5936 6520 3589 7196 162 6635 18561 404 34 6680 5553 21527 9611 2433 369 291 27 2795 60 533 62 148 502 245 18348 16 2561 60 805 232 10927 1035 60 2795 136 286 245 108 1031 1436 4693 2861 11218 1531 89 1031 1436 4331 9003 4693 3326 2788 1031 2185 16489 273 11796 1107 758 5494 1436 2788 3999 518 36 463 22778 518 2977 1224 36 597 25 3313 7196 1779 9372 1735 1586 10 1436 9003 4693 704 62 559 5827 8512 2848 1720 1529 5737 847 9363 573 597 692 2238 267 2788 9685 18626 14014 524 1224 3870 2228 597 7196 3403 9060 1021 9449 7459 1419 631 11261 1130 9701 6426 72 1417 2788 13946 5039 2722 17731 2363 1436 18123 5544 1494 9355 6809 606 6
247	7146 2985 1203 1417 2 71 7124 35 3393 2624 12465 3542 2667 3393 1046 58 7146 2985 141 218 269 12479 7271 24842 1209 4341 817 143 11797 3152 7146 2985 1203 1417 77 116 349 136 3307 185 5866 2667 3393 1046 58 1387 384 1632 1403 332 352 2122 8248 77 34 473 17283 15360 1088 10 264 10 3772 4918 143 1088 5266 588 1285 62 10 1046 58 2196 87 2445 87 87 224 1633 23468 10165 143 2667 58 28 6932 7656 1365 16073 1387 2667 2445 58 1322 3152 24442 20765 9791 458 1451 278 1046 3393 14092 2667 6033 384 1329 1403 1027 545 1046 3393 2445 58 34 492 19450 14364 77 5287 346 541 1960 47 2667 34 707 433 92 327 9 827 4571 16726 9838 2667 2032 77 15891 636 17603 8506 24442 20765 364 16035 92 11797 14998 92 19455 470 11856 92 182 2547 349 1322 2384 92 58 163 2160 4120 1804 15780 2160 19455 6443 92 7320 2667 6974 1233 47 92 870 182 11797 11882 681 2667 10754 650 7518 1922 764 5741 681 2667 3603 2445 58 1046 3393 631 1786 1380 936 2667 1832 92 2667 77 701 11743 92 9588 870 11797 14998 17283 15360 10062 1046 58 2667 3393 350 191 1998 3772 4918 1383 47 23626 15389 5600 2985 871 180 4754 143 422 10 1363 311 77 116 349 261 21760 11709 588 1020 2667 1965 58 278 881 116 563 257 349 1015 2558 563 349 22 239 2253 521 239 611 1015 3556 72 7880 85 83 3307 47 611 32 1652 1015 1192 10549 1889 2179 1823 92 64 563 4853 4796 240 3279 3053 713 1119 92 359 5427 36 1772 144 45 636 639 1783 64 563 3053 32 429 92 914 325 12205 9 3949 585 492 936 1668 4217 15623 1968 34 585 23986 281 207 414 86 14637 232 130 2301 250 588 1442 108 99 143 573 99 1787 3211 5575 202 265 2337 585 17157 17157 464 10302 293 342 36 631 3869 591 93 9 3887 253 1046 22 3393 12768 4629 1799 77 701 4241 278 881 3223 5903 1046 3393 2624 350 265 1326 730 8864 1803 709 738 709 1231 709 8114 10 265 28 1786 218 130 1919 219 2667 2032 3393 1322 2985 2031 709 1660 4812 2985 7146 2985 2985 35 776 6057 77 116 182 9 2043 636 246 130 77 430 39 584 143 20 1121 157 1835 367 1711 1046 3393 1428 17849 16017 15793 1046 3393 762 8440 58 2558 77 522 5955 2105 9657 23468 9030 7124 35 3393 2624 12465 1336 3542 2985 141 218 269 12479 7271 24842 1209 4341 817 143 11797 3152 17283 15360 18488 3772 4918 62 5434 213 576 2667 3393 23144 1046 3393 6 2547 870 77 701 11743 3603 4531 1046 3393 1046 3393 1778 6945 2547 2326 856 77 4241 1799 384 218 1403 1329 1942 592 1654 1587 3090 417 606 5 497 77 522 2810 143 2676 4890 6
248	1962 1011 4 11482 2 71 5670 668 1272 1144 671 6513 5338 169 1519 6994 1778 1519 815 3915 11912 1778 658 3310 22 3799 1775 16 229 6513 10062 4 95 45 118 13 119 13 1 104 152 5626 95 45 118 13 119 308 10943 12331 17531 3033 23985 1232 1232 10 5212 4 479 1752 6513 97 6413 1562 6513 19 29 157 573 312 154 678 4 278 1232 5212 5052 493 1066 1232 141 14461 4 278 1066 382 4508 847 6524 758 10096 1877 11036 256 8889 758 2270 23362 21824 19851 23008 4608 6513 15121 27 311 5670 1240 4257 533 5119 2589 557 18709 4 5212 1232 10062 5119 155 533 876 386 9192 29 5670 852 4426 2421 2908 981 99 3051 5 5440 3729 5322 6889 18973 9098 4 5893 24 28 2042 3645 454 258 7218 4209 72 16144 4545 11795 6801 7875 319 4 98 1469 23362 21824 19851 23008 4608 533 1011 4 180 2152 127 2228 668 3448 6513 1115 431 217 14 435 4030 34 7573 668 417 4987 79 4987 79 394 9568 1202 6513 1381 1419 472 640 328 5670 590 668 1635 79 10 265 79 5670 195 2826 10 470 381 138 417 6513 668 1 470 381 1048 10 2152 127 4 1048 4 4904 786 114 61 4904 786 114 61 2152 127 1048 4 3381 180 47 4 8927 472 63 2581 5602 4 3972 160 5946 41 932 2072 10 2152 127 1042 143 9 5 9 336 367 952 1011 1531 127 4 180 1775 3236 180 63 336 1909 5602 668 881 6513 758 1823 2863 11036 1598 2304 7485 4257 16 19867 4359 7861 113 345 17825 2663 4025 6926 1775 308 8102 213 1419 8312 3043 10 1775 22024 773 122 4 2770 266 160 21 8438 13252 251 13252 7954 323 8588 1889 323 1775 4 1258 493 668 4 110 29 99 852 157 152 1775 3675 106 5568 4257 25 7861 815 3675 106 551 5440 8992 922 4479 2770 266 1011 668 1891 5670 668 986 4261 16882 8198 13742 986 17120 1803 5 5440 148 5670 668 551 11162 6513 15991 472 493 8198 141 5440 479 645 7455 12364 387 136 5670 668 1171 2421 2908 7634 686 8198 5440 346 255 2672 3388 4 1295 957 488 2006 72 33 4257 5670 668 1474 668 5670 668 190 1332 1171 1949 7661 18762 7393 7957 1241 930 4479 10876 3338 1650 3358 2770 1775 266 6513 47 6367 4257 3497 7861 1168 345 1168 1021 927 138 266 374 7861 7861 4 106 5568 374 14864 232 1650 3649 148 141 8312 4 2770 14864 89 1269 14864 160 6902 2770 1614 6902 2770 560 83 2770 223 1650 62 2770 1167 5032 6513 256 1099 668 56 1775 113 216 2770 266 57 1775 148 2087 868 4 8803 1035 932 1775 1587 8312 13044 10 1650 374 23133 13044 5946 156 148 192 758 1587 8312 13044 1650 631 8102 7944 6206 6513 236 162 216 2770 266 1775 6656 3649 3381 8312 202 3342 1787 1775 4 1000 22 1775 1963 560 16 141 5454 9105 16 856 5592 83 1011 266 1775 156 121 4 5592 814 2496 6513 2380 5539 8198 5863 6513 733 1048 887 1650 16 148 1650 560 5532 988 1212 8198 493 721 1241 156 607 805 5670 668 4239 8198 1272 4384 24098 136 8198 35 202 150 926 266 293 146 10220 122 4 22045 130 602 1285 585 1493 8198 146 8198 72 5 202 150 535 8343 926 266 115 293 8437 4384 122 4 115 1019 8198 5 16882 3002 1011 42 261 607 9996 2461 9370 255 224 2472 813 70 165 1264 261 1377 1736 3002 473 2160 1527 195 8394 8198 551 1347 5670 668 814 121 258 5 5440 1466 13102 5117 3548 668 93 98 479 5119 98 97 10220 89 25 1011 4 11482 668 258 678 5670 668 261 17101 16045 1 72 293 160 4384 202 8437 4384 668 1 2296 4 2909 9084 668 1 1466 5440 3548 668 13372 15555 94 3066 360 4 29 952 576 5670 62 83 6349 6806 7218 4209 15369 4209 6659 5670 258 60 6513 472 668 1202 758 506 2622 1139 2161 1775 668 472 5903 10 98 4 4 4 798 3066 360 4 143 755 160 472 2950 3066 360 24 456 493 2469 11139 12352 5393 2950 493 5 25 122 10 3066 360 1164 1212 24 22841 668 22841 493 276 10027 6889 668 13147 668 4343 668 72 2706 794 1775 4359 1075 10 1650 668 2469 1775 3571 3066 231 668 24 4777 94 286 6889 668 13147 668 307 7218 560 7218 7218 4075 130 15369 10 6167 5026 493 22793 3006 755 22793 10445 3006 5266 15369 5026 1995 374 15369 541 528 3971 83 16830 493 130 2950 4322 3372 11895 857 4 258 10 4209 5670 668 671 18178 1393 7218 10 98 162 6016 10 56 56 1221 2128 143 9162 7218 282 1241 3066 1595 7218 7218 15681 4866 11075 551 1020 15681 8069 1608 7877 15681 881 7218 538 89 21096 1232 1212 1531 1778 7218 2481 7218 4196 2647 7218 60 5670 1529 121 213 2749 762 3149 4257 3643 240 1657 3338 240 9084 4924 668 1 37 1599 5670 231 808 23930 6955 3310 873 955 18178 47 122 4 5670 60 753 11146 5440 282 10 12361 1231 4228 13117 887 1650 1650 6393 1650 2071 305 21 22 3643 60 1148 1148 293 873 7218 951 293 1875 5670 53 364 1661 241 162 175 18178 47 895 7631 871 16357 62 7455 989 23243 590 162 2319 486 681 83 1567 249 3716 213 121 868 2348 3310 22 236 9255 43 9255 43 1534 18080 1998 6656 309 21 777 6
249	2207 36 316 185 5010 2 71 3158 14 24301 238 3120 852 1249 97 2944 6741 3193 78 1490 3637 11439 2089 2049 1201 7136 9924 4 47 58 785 7293 1201 316 2207 95 45 118 13 119 13 1 104 152 2944 6741 3193 78 1490 3637 11439 95 45 118 13 119 1274 328 2979 598 1468 1960 8454 203 2889 93 238 2368 651 4842 1240 466 1358 191 852 1427 1358 389 576 1201 316 185 5010 870 352 1249 152 5469 2944 3193 78 1490 3637 823 2795 1659 446 63 690 5178 1659 740 6741 11439 2089 2049 823 2368 391 5315 690 906 2443 191 1659 740 1236 4 47 310 431 1490 135 823 2514 97 785 850 352 605 2969 4011 5780 6733 6737 4455 785 7293 7908 5780 6737 6733 11183 3583 877 64 19423 145 629 5780 446 169 9035 748 5179 175 796 2857 3400 607 5 58 10704 369 12 796 16 52 9 266 17350 2207 58 36 1188 316 172 12071 711 154 18 165 47 3120 2827 245 5476 631 664 5 6003 604 9 2945 473 47 89 939 632 194 1247 22 3756 2160 978 9 2302 47 12 1490 316 48 1 101 4482 392 1 631 387 3267 2314 3579 21860 23295 1580 508 148 502 7030 10494 1058 5179 171 48 1 62 389 238 316 245 2003 405 1150 316 245 345 1041 10361 274 316 104 823 238 2944 1 2069 101 130 1150 516 1885 85 59 5 7949 87 606 24301 6
250	611 3646 1015 2 71 1651 64 570 331 427 44 1623 6624 807 72 611 8697 1747 332 109 331 1623 427 2218 1651 64 570 331 427 44 1623 6624 807 72 611 8697 1747 332 109 331 1623 427 2218 64 19 2348 44 35 1226 244 1651 20 701 611 9 3646 214 2165 93 1 774 1651 1196 1104 460 9308 6
251	702 178 8762 2 71 2035 14 22706 6387 14 24053 238 1339 2416 702 222 42 22 234 41 702 222 12894 178 8762 183 702 222 101 234 5825 2311 50 1729 546 19 291 1961 103 702 222 42 100 876 43 95 45 118 13 119 13 1 104 152 215 95 45 118 13 119 100 876 43 1102 2881 43 702 222 702 222 14836 12894 578 1243 702 222 178 8762 286 183 573 310 546 303 222 42 815 1207 549 234 4592 126 34 121 958 2311 50 744 257 215 2974 299 756 1528 257 4151 755 64 2610 730 126 17618 1871 115 234 111 730 832 4516 234 299 883 42 185 22 36 521 744 234 636 1365 730 6570 215 403 2387 42 6570 584 24 6426 883 702 222 42 22 606 6
252	3524 1445 8210 2741 61 1143 11143 2 71 1445 61 1222 3739 8 10 16491 352 182 360 285 1010 8 285 1247 27 785 103 1445 61 8210 285 5 1445 61 2146 671 20404 19 103 486 1580 1143 753 1445 701 61 24215 592 473 140 1445 8210 508 1222 285 94 162 943 240 61 174 470 2183 820 1192 499 94 6353 2003 42 61 835 51 8929 1164 318 7206 2371 3307 8933 72 392 499 253 4641 13408 2754 911 1006 2042 2794 20404 47 61 4227 8687 573 6812 42 22 148 538 256 8 3269 54 16 931 1365 269 37 269 1151 1209 1445 61 1606 4712 72 8 6665 37 290 4 4320 269 4377 37 1963 6182 187 1365 1778 656 295 411 22 1577 61 753 17627 37 472 785 1445 61 8210 224 3941 744 1445 61 701 285 1020 1144 835 1445 701 592 285 546 19 12 2110 2895 6173 3982 5417 12398 6967 323 543 70 61 139 2496 51 716 139 139 2505 461 5681 20707 61 461 2110 105 1274 770 1446 658 8210 261 255 920 145 54 4162 70 17322 216 344 3869 37 61 981 8210 6119 486 1445 61 1786 74 426 5681 61 2503 61 2503 8 1445 61 461 6300 1539 2054 473 19 5 3739 1445 61 470 269 889 8 2564 9274 1151 10400 1956 285 264 77 37 820 600 5 3739 8 61 411 13909 403 509 6
253	1637 3627 5 2 71 5 4 18517 182 169 360 285 8658 92 1637 9193 1637 812 570 5 4 1132 1637 779 37 2462 2543 5740 626 231 604 3524 19327 626 4393 1868 308 779 1677 54 1637 779 6018 95 45 118 13 119 13 1 104 152 16418 7805 95 45 118 13 119 1637 182 1333 1223 2462 2543 4797 7209 1637 812 2462 2543 3696 3524 1637 779 6018 1007 812 300 2946 674 873 103 3524 1061 6640 247 1637 779 5 60 546 131 1199 1637 779 1637 182 169 101 8078 1637 779 5 816 2023 431 58 3913 2462 305 4762 5 4 626 5617 1274 599 5 134 199 151 779 54 981 138 381 5 7016 943 5 284 626 363 4994 11976 1637 281 536 1106 2462 2543 1 122 5 1580 388 3308 37 3696 110 1637 1779 2433 207 672 570 3046 6208 135 263 18785 1303 14269 17655 1593 2146 1637 5 1593 101 624 1293 2462 2543 37 1295 827 47 1637 7242 5 14140 2462 2543 1505 74 53 165 404 510 14 1637 3046 3308 37 3696 6709 8036 2462 2543 1637 3696 1637 5 4 2977 195 110 7209 227 570 713 1637 91 7805 773 7266 144 5847 1637 779 5 12550 381 7209 982 1637 779 5 12226 1976 1637 37 773 1480 5 472 1637 7733 3627 5 110 231 439 227 413 86 29 85 471 623 183 1125 179 43 77 4 451 1743 29 1637 570 3046 1303 92 3696 1637 3627 5 4 1160 300 4 165 592 2964 6718 2307 15925 5740 2865 134 273 510 14 465 19 29 136 5 3739 4 55 899 2307 15925 392 5740 11326 1637 110 18517 8517 6168 2365 3627 5 4 453 2068 3739 6045 1593 8 74 237 1637 779 5617 2171 4 1692 11486 41 1577 3696 55 5 4 5390 4925 24026 47 11257 10942 8564 1637 199 4 25017 9193 210 113 4 1465 106 5 779 54 4 12 422 674 11695 1680 607 6018 419 193 126 192 6012 24026 12 12546 2257 2780 32 6930 21451 231 541 16529 606 170 1323 9 275 6
254	395 154 3 3222 2 3 3 260 140 260 3644 447 11171 7 13981 22690 13981 18801 317 20207 688 544 19535 727 544 9085 19535 544 9085 13150 8622 8623 9833 596 765 861 1749 6511 2786 3 22339 544 921 16862 2731 5941 8582 317 2731 5051 688 14675 5389 25110 1034 727 16428 7364 9833 688 15763 921 5520 18466 1309 6708 9446 921 11856 2673 2478 7364 3410 1309 4161 1034 1034 3337 18466 3337 15763 19234 1749 1749 5608 15763 3221 18466 2478 15763 8622 531 313 3 3222 444 43 3 260 140 260 3644 3 260 140 260 3644 3 260 140 260 3644 3 260 140 260 3644 3 260 140 260 3644 3 260 140 260 3644 3 260 140 260 3644 57 40 7766 6
255	21421 188 518 492 2060 650 1938 2 71 606 8642 188 299 139 771 441 5 9 43 267 1185 945 883 43 978 36 3313 2309 154 1172 188 518 36 394 1503 3313 630 3704 4 62 83 367 1192 4 1857 15404 94 1383 939 3449 883 43 978 36 157 581 188 518 36 11065 2706 188 518 1171 5 9 1151 22 11234 1171 188 518 36 3985 187 35 1042 477 24 7595 326 85 837 2510 4692 88 5 1031 245 342 938 562 1167 9210 735 8290 1743 58 1784 22 941 6028 562 34 7096 208 6028 562 241 745 2110 3827 919 3827 919 3351 532 290 1570 3999 188 518 36 2030 1031 10635 245 1171 441 188 518 36 3912 1031 1232 856 174 927 837 2510 562 24 4692 161 67 157 9 340 681 4920 1488 88 895 1031 245 25 433 2793 3827 919 360 127 1031 15210 1812 4203 433 7861 8766 4203 630 2793 2972 178 1619 938 919 735 360 159 1171 188 518 2793 1031 245 971 1504 240 3827 919 360 127 681 130 360 127 1065 81 127 873 9 340 157 226 873 5 7111 22 88 6735 7111 4449 9 4441 82 12 5 7111 381 120 17 108 120 1631 11366 1687 1668 3474 105 1668 105 562 428 607 127 1031 562 1296 712 1687 6829 5217 127 1031 895 4578 5 7111 22 12 1171 188 518 187 1854 851 74 1423 267 518 88 5 6475 1031 245 2165 93 154 1031 12 1543 369 1031 185 558 2255 1556 201 1423 267 676 6475 1503 2793 1031 10635 245 5 74 1423 267 187 1256 22 1600 9 3531 88 1031 245 153 1436 115 64 898 15971 202 44 4548 3211 342 44 293 7242 1600 9 3912 1031 856 1232 883 44 1686 10287 4548 293 1834 689 1232 1600 9 883 1600 9 3872 22 187 1753 7658 1877 188 518 2435 3313 1012 16380 588 887 3224 14963 1007 5 290 188 518 1331 1287 147 284 67 1051 2972 178 250 240 178 112 2561 7098 1619 7835 1176 15448 1031 382 689 460 77 116 336 5 2599 258 14739 9 723 36 157 1430 298 130 1331 188 518 36 3912 188 4 18 3816 7835 651 4629 1031 62 391 3860 1031 17 245 120 392 105 1031 1119 940 8723 647 188 518 521 1031 386 245 191 5502 58 1119 1580 463 130 114 105 1028 1570 6370 1159 521 549 2793 441 1031 245 2124 13767 188 518 36 1799 1192 188 152 4038 187 1158 188 518 36 3313 32 4394 446 9 607 2165 905 161 441 1171 188 518 36 883 43 978 36 3313 188 518 36 1038 5 1877 188 518 5916 616 6809 5 9 22 583 905 93 606 21421 170 91 1022 6
